tokens,tags
"['কর্মজীবন', 'শেষ', 'হওয়ার', 'আগ', 'মুহূর্তে', 'অধ্যক্ষ', 'এসব', 'অপকর্ম', 'করেন', 'বলে', 'কলেজের', 'কয়েকজন', 'শিক্ষক-কর্মচারী', 'অভিযোগ', 'করেছেন', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['তবে', 'অধ্যক্ষ', 'সব', 'অভিযোগ', 'অস্বীকার', 'করেছেন', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['গতকাল', 'মঙ্গলবার', 'ওই', 'অধ্যক্ষ', 'অবসরে', 'গেছেন', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['চলতি', 'বছরের', '৯', 'জুলাই', 'কলেজের', 'ইংরেজি', 'বিভাগের', 'প্রধান', 'অধ্যাপক', 'জিয়া', 'উদিদন', 'আহমদ', 'অধ্যক্ষ', 'পদে', 'যোগ', 'দেন', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']"
"['কলেজের', 'কয়েকজন', 'শিক্ষক-কর্মচারী', 'অভিযোগ', 'করেন', ',', 'যোগ', 'দেওয়ার', 'পর', 'থেকেই', 'তিনি', 'কলেজে', 'নানা', 'ধরনের', 'অনিয়ম', 'শুরু', 'করেন', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['তাঁর', 'অশোভন', 'আচরণের', 'কারণে', 'কলেজের', 'দুটি', 'বিভাগের', 'দুজন', 'নারী', 'প্রভাষক', 'গত', 'অক্টোবর', 'ও', 'নভেম্বর', 'মাসে', 'ঢাকায়', 'বদলি', 'হয়ে', 'যান', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']"
"['গত', '১৮', 'সেপ্টেম্বর', 'তিনি', 'নিজ', 'দপ্তরে', 'মাস্টাররোলে', 'এক', 'নারীকে', 'এমএলএসএস', 'পদে', 'নিয়োগ', 'দেন', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['এরপর', 'অধ্যক্ষ', 'তাঁর', 'সঙ্গে', 'অনৈতিক', 'কর্মকাণ্ডে', 'জড়িয়ে', 'পড়েন', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['২২', 'ডিসেম্বর', 'জিয়া', 'উদিদন', 'আহমদ', 'অফিস', 'সহকারী', 'কাম', 'কম্পিউটার', 'অপারেটর', 'পদে', 'লোক', 'থাকার', 'পরও', 'কোনো', 'ধরনের', 'কম্পিউটার', 'জ্ঞান', 'না', 'থাকা', 'সত্ত্বেও', 'এক', 'নারীকে', 'ওই', 'পদে', 'অস্থায়ী', 'নিয়োগ', 'দেন', '।']","['O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['কলেজের', 'বেসরকারি', 'নিয়োগ', 'কমিটির', 'দুই', 'সদস্য', 'এতে', 'আপত্তি', 'জানান', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['এতে', 'ক্ষুব্ধ', 'হয়ে', 'অধ্যক্ষ', 'নিয়োগ', 'কমিটির', 'এক', 'সদস্যকে', 'কারণ', 'দর্শানোর', 'নোটিশ', 'দেন', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['ঊর্ধ্বতন', 'কর্তৃপক্ষের', 'অনুমোদন', 'ছাড়াই', '১৭', 'থেকে', '২১', 'ডিসেম্বর', 'পর্যন্ত', 'কলেজের', 'একমাত্র', 'পুকুরের', 'পানি', 'যন্ত্র', 'দিয়ে', 'নিষ্কাশন', 'করে', '১০', 'মণ', 'মাছ', 'বিক্রি', 'করেন', 'অধ্যক্ষ', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['মাছ', 'বিক্রির', 'ওই', 'অর্থ', 'কলেজ', 'তহবিলে', 'জমা', 'হয়নি', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['নাম', 'প্রকাশ', 'না', 'করার', 'শর্তে', 'কলেজের', 'শিক্ষক-কর্মচারীরা', 'আরও', 'অভিযোগ', 'করেন', ',', 'দায়িত্ব', 'পালনকালে', 'কোনো', 'ম্যাগাজিন', 'প্রকাশ', 'না', 'করেই', 'ম্যাগাজিন', 'তহবিল', 'থেকে', 'এক', 'লাখ', '১২', 'হাজার', '৫২৯', 'টাকা', 'উত্তোলন', 'করেন', 'অধ্যক্ষ', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['এ', 'ছাড়া', 'উন্নয়মূলক', 'কোনো', 'কাজ', 'না', 'করেই', 'কলেজ', 'উন্নয়ন', 'তহবিল', 'থেকে', 'তিনি', 'মোট', 'তিন', 'লাখ', '৭৮', 'হাজার', '৫২৭', 'টাকা', 'উত্তোলন', 'করেন', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['এসব', 'ব্যাপারে', 'জিয়া', 'উদিদন', 'আহমদের', 'সঙ্গে', 'যোগাযোগ', 'করা', 'হলে', 'তিনি', 'বলেন', ',', '‘আমার', 'বিরুদ্ধে', 'আনীত', 'সব', 'অভিযোগই', 'ভিত্তিহীন।’', 'সব', 'অভিযোগ', 'আলাদা', 'উপস্থাপন', 'করা', 'হলে', 'তিনি', 'বলেন', ',', '‘বলছি', 'তো', ',', 'সব', 'ভিত্তিহীন।’', 'আওয়ামী', 'লীগের', 'চাঁদপুরের', 'হাজীগঞ্জ', 'উপজেলার', 'গন্ধর্বপুর', '(', 'উত্তর', ')', 'ইউনিয়ন', 'কার্যালয়', 'গত', 'সোমবার', 'রাতে', 'আগুন', 'দিয়ে', 'পুড়িয়ে', 'দিয়েছে', 'দুর্বৃত্তরা', '।']","['O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-LOC', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['এ', 'ছাড়া', 'হাটিলা', '(', 'পূর্ব', ')', 'ইউনিয়ন', 'কার্যালয়ে', 'ভাঙচুর', 'চালানো', 'হয়েছে', '।']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['একই', 'রাতে', 'চাঁদপুরে', 'লক্ষ্মীপুর-১', '(', 'রামগঞ্জ', ')', 'আসনের', 'স্বতন্ত্র', 'প্রার্থী', 'সফিকুল', 'ইসলামের', 'গাড়ি', 'আগুন', 'দিয়ে', 'জ্বালিয়ে', 'দিয়েছে', 'দুর্বৃত্তরা', '।']","['O', 'O', 'B-LOC', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['চাঁদপুর-কুমিল্লা', 'আঞ্চলিক', 'মহাসড়কে', 'চাঁদপুর', 'সদর', 'উপজেলার', 'ঘোষের', 'হাট', 'এলাকায়', 'এ', 'ঘটনা', 'ঘটে', '।']","['B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
"['গন্ধর্বপুর', '(', 'উত্তর', ')', 'ইউনিয়ন', 'আওয়ামী', 'লীগের', 'সভাপতি', 'কাজী', 'বেলাল', 'হোসেন', 'বলেন', ',', 'দুর্বৃত্তরা', 'সোমবার', 'রাতে', 'আওয়ামী', 'লীগের', 'কার্যালয়ে', 'আগুন', 'দেয়', '।']","['B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O']"
"['এতে', 'আধাপাকা', 'কার্যালয়', 'ভবন', 'পুড়ে', 'যায়', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['হাটিলা', '(', 'পূর্ব', ')', 'ইউনিয়ন', 'আওয়ামী', 'লীগের', 'সাধারণ', 'সম্পাদক', 'মোস্তফা', 'কামাল', 'মজুমদার', 'বলেন', ',', 'কার্যালয়ের', 'মূল্যবান', 'আসবাব', 'ভাঙচুর', 'করা', 'হয়েছে', '।']","['B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['পুলিশ', 'সূত্রে', 'জানা', 'গেছে', ',', 'সংসদ', 'সদস্যপ্রার্থী', 'সফিকুল', 'ইসলাম', 'সোমবার', 'রাতে', 'গাড়ি', 'নিয়ে', 'ঘোষেরহাট', 'এলাকা', 'অতিক্রম', 'করছিলেন', '।']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']"
"['সেখানে', 'দুর্বৃত্তরা', 'শফিকুল', 'ইসলামকে', 'গাড়ি', 'থেকে', 'নামিয়ে', 'গাড়িতে', 'আগুন', 'ধরিয়ে', 'দেয়', '।']","['O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['২০১৩', 'সালটা', 'যত', 'তাড়াতাড়ি', 'আমরা', 'ভুলে', 'যেতে', 'পারব', ',', 'ততই', 'মঙ্গল', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['না', ',', 'এ', 'বছরের', 'ভালো', 'দিকগুলো', 'ভুলে', 'যাওয়ার', 'কথা', 'আমি', 'বলছি', 'না', ',', 'বলছি', 'বছরজুড়ে', 'চলা', 'নৃশংসতা', ',', 'বীভৎসতা', 'আর', 'মানুষের', 'অবর্ণনীয়', 'দুঃখ-কষ্টের', 'কথা', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['রাজনৈতিক', 'হানাহানিতে', 'মানুষ', 'মরেছে', ',', 'পুলিশ', 'মরেছে', ';', 'মরেছেন', 'রাজনৈতিক', 'কর্মীরা', ',', 'নিরীহ', 'বাসযাত্রীরা', ',', 'অটোরিকশার', 'চালকেরা', '।']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['গবাদিপশুও', 'মরেছে', '।']","['O', 'O', 'O']"
"['জামায়াতে', 'ইসলামী', 'ও', 'ছাত্রশিবিরের', 'তাণ্ডবে', 'বিদ্যুৎকেন্দ্র', 'পুড়েছে', ',', 'বাস', 'ও', 'ট্রেন', 'পুড়েছে', ',', 'ট্রেনের', 'লাইন', 'উড়ে', 'গেছে', ',', 'প্রতিপক্ষের', 'বাসাবাড়ি', 'ও', 'ব্যবসাপ্রতিষ্ঠান', 'পুড়েছে', ',', 'সংখ্যালঘুদের', 'বাড়িঘর', ',', 'দোকানপাট', ',', 'মন্দির-প্যাগোডা', 'ধ্বংস', 'হয়েছে', ',', 'এক', 'লাখের', 'মতো', 'গাছ', 'কাটা', 'পড়েছে', '।']","['B-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['এক', 'বছরের', 'নিরবচ্ছিন্ন', 'তাণ্ডবে', 'ব্যবসা-বাণিজ্য', 'রসাতলে', 'গেছে', ',', 'পড়াশোনা', 'শিকেয়', 'উঠেছে', ',', 'যোগাযোগব্যবস্থা', 'বিপর্যস্ত', 'হয়েছে', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['কৃষকের', 'ফসল', 'মাঠে', 'শুকিয়েছে', ',', 'সবজি', 'পচেছে', 'খেতে', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['দুধ', 'উৎপাদকেরা', 'বিক্রি', 'করতে', 'না', 'পেরে', 'দুধ', 'ফেলেছেন', 'নালায়', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['কর্মহীন', 'মানুষ', 'কপাল', 'চাপড়ে', 'কেঁদেছেন', '।']","['O', 'O', 'O', 'O', 'O', 'O']"
"['সবই', 'হয়েছে', 'এবং', 'হচ্ছে', 'যাকে', 'কেন্দ্র', 'করে', ',', 'তার', 'নাম', 'ক্ষমতার', 'লড়াই', 'এবং', 'আরও', 'অবিশ্বাস্য', 'যা', ',', 'কিছু', 'যুদ্ধাপরাধীকে', 'বাঁচানোর', 'প্রাণপণ', 'প্রয়াস', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['এবং', 'এই', 'প্রয়াসে', 'যুক্ত', 'হয়েছে', 'হাজার', 'হাজার', 'তরুণ', ',', 'যাঁদের', 'কাছে', 'দেশের', 'স্বাধীনতার', 'বিরোধিতা', 'এবং', 'স্বজাতি', 'হত্যার', 'মতো', 'ঘৃণ্য', 'অপরাধও', 'অপরাধ', 'মনে', 'হচ্ছে', 'না', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['তাঁরা', 'বরং', 'বিশ্বাস', 'করছেন', ',', 'এসব', 'অপরাধ', 'ছিল', 'ইসলাম', 'রক্ষার', 'লড়াই', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['তাঁদের', 'রাত-দিন', 'সে', 'রকমই', 'শেখানো', 'হচ্ছে', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['একদিকে', 'যেকোনো', 'মূল্যে', '৫', 'জানুয়ারির', 'নির্বাচন', 'করার', 'সরকারি', 'সংকল্প', ',', 'অন্যদিকে', 'বিরোধী', 'দলের', 'যেকোনো', 'মূল্যে', 'এই', 'নির্বাচন', 'প্রতিহত', 'করার', 'প্রতিজ্ঞা', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['সরকার', 'বলছে', ',', 'যথাসময়ে', 'নির্বাচন', 'করাটা', 'সাংবিধানিক', 'বাধ্যবাধকতা', ';', 'অন্যদিকে', 'বিরোধী', 'দল', 'বলছে', ',', 'তত্ত্বাবধায়ক', 'অথবা', 'নির্দলীয়', 'সরকার', 'ছাড়া', 'যেকোনো', 'নির্বাচনের', 'অগ্রহণযোগ্যতার', 'কথা', '।']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['দুই', 'পক্ষই', 'অনড়', 'অবস্থানে', 'এবং', 'এই', 'প্রত্যয়ে', 'স্থির', 'নিশ্চিত', 'যে', 'সত্য', 'তাদের', 'পক্ষে', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['যদি', 'দুই', 'পক্ষের', 'রাজনীতিবিদেরাই', 'শুধু', 'এ', 'রকম', 'একটা', 'বিশ্বাস-যুদ্ধ', 'চালিয়ে', 'যেতেন', ',', 'তাতেও', 'নাহয়', 'একটা', 'যুক্তি', 'খুঁজে', 'পাওয়া', 'যেত', ',', 'যেহেতু', 'পৃথিবীর', 'সব', 'দেশেই', 'দুই', 'বা', 'তার', 'বেশি', 'দলে', 'বিভক্ত', 'রাজনীতিবিদেরা', 'একে', 'অন্যের', 'বিরুদ্ধে', 'অবস্থানে', 'দাঁড়িয়ে', 'বাগ্যুদ্ধ', '(', 'মাঝেমধ্যে', 'মুষ্টিযুদ্ধও', ')', 'করেন', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['কিন্তু', 'আশ্চর্যের', 'ব্যাপার', ',', 'এই', 'দুই', 'পক্ষে', 'শুধু', 'রাজনীতিবিদ', 'নেই', ',', 'আছেন', 'শিক্ষাবিদেরাও', ',', 'চিকিৎসক-প্রকৌশলী-আইনজীবী-ব্যবসায়ীরাও', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
